# session_id,20260627T224138Z-seed
# base_commit,seed
# exported_by,
# exported_at,
# tool_version,ec-image-reconciler-csv-v1
record_id,mutcd_code,description,category,word_image,folder_image,image_source,folder_width,folder_height,bg_removed,hq_status,first_assessment,first_assessment_reasons,final_verdict,note,reviewer,reviewed_at
image598.png,D1-2c,Bicycle Destination and Distance (2-line),DESTINATION SIGNS,word_images/image598.png,DESTINATION_SIGNS/D1-2c.png,docx_embedded,120,41,False,docx,lq,docx source; 120x41; low-res,,,,
image594.png,D1-2d,Destination (Circular Intersection) (2-lines),DESTINATION SIGNS,word_images/image594.png,DESTINATION_SIGNS/D1-2d.png,docx_embedded,120,58,True,docx,lq,docx source; 120x58; low-res,,,,
image592.png,D1-3,Destination (3-lines),DESTINATION SIGNS,word_images/image592.png,DESTINATION_SIGNS/D1-3.png,docx_embedded,120,80,True,docx,lq,docx source; 120x80; low-res,,,,
image593.png,D1-3a,Destination and Distance (3-lines),DESTINATION SIGNS,word_images/image593.png,DESTINATION_SIGNS/D1-3a.png,docx_embedded,120,67,True,docx,lq,docx source; 120x67; low-res,,,,
image619.png,D1-3b,Bicycle Destination (3-line),DESTINATION SIGNS,word_images/image619.png,DESTINATION_SIGNS/D1-3b.png,docx_embedded,120,73,True,docx,lq,docx source; 120x73; low-res,,,,
image617.png,D1-3c,Bicycle Destination and Distance (3-lines),DESTINATION SIGNS,word_images/image617.png,DESTINATION_SIGNS/D1-3c.png,docx_embedded,120,66,True,docx,lq,docx source; 120x66; low-res,,,,
image621.png,D1-3d,Destination (Circular Intersection) (3-lines),DESTINATION SIGNS,word_images/image621.png,DESTINATION_SIGNS/D1-3d.png,docx_embedded,120,101,True,docx,lq,docx source; 120x101; low-res,,,,
image618.png,D1-5,Circular Intersection Destination (Diagrammatic),DESTINATION SIGNS,word_images/image618.png,DESTINATION_SIGNS/D1-5.png,docx_embedded,120,96,True,docx,lq,docx source; 120x96; low-res,,,,
image609.png,D1-5a,Circular Intersection Destination (Diagrammatic),DESTINATION SIGNS,word_images/image609.png,DESTINATION_SIGNS/D1-5a.png,docx_embedded,120,70,True,docx,lq,docx source; 120x70; low-res,,,,
image611.png,D2-1,Distance (1-line),DESTINATION SIGNS,word_images/image611.png,DESTINATION_SIGNS/D2-1.png,docx_embedded,120,40,True,docx,lq,docx source; 120x40; low-res,,,,
image616.png,D2-1a,Bicycle Distance (1-line),DESTINATION SIGNS,word_images/image616.png,DESTINATION_SIGNS/D2-1a.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image612.png,D2-2,Distance (2-lines),DESTINATION SIGNS,word_images/image612.png,DESTINATION_SIGNS/D2-2.png,docx_embedded,120,52,True,docx,lq,docx source; 120x52; low-res,,,,
image607.png,D2-2a,Bicycle Distance (2-lines),DESTINATION SIGNS,word_images/image607.png,DESTINATION_SIGNS/D2-2a.png,docx_embedded,120,76,True,docx,lq,docx source; 120x76; low-res,,,,
image601.png,D2-3,Distance (3-lines),DESTINATION SIGNS,word_images/image601.png,DESTINATION_SIGNS/D2-3.png,docx_embedded,305,175,True,docx,ok,docx source; 305x175,,,,
image569.png,D2-3a,Bicycle Distance (3-lines),DESTINATION SIGNS,word_images/image569.png,DESTINATION_SIGNS/D2-3a.png,docx_embedded,145,109,True,docx,lq,docx source; 145x109; low-res,,,,
image566.png,D3-1,Street Name,STREET NAME,word_images/image566.png,DESTINATION_SIGNS/D3-1.png,docx_embedded,93,33,True,docx,lq,docx source; 93x33; low-res,,,,
image563.png,D3-1a,Street Name with route shield,STREET NAME,word_images/image563.png,DESTINATION_SIGNS/D3-1a.png,docx_embedded,219,41,True,docx,ok,docx source; 219x41,,,,
image568.png,D3-2,Advance street name (2-lines),STREET NAME,word_images/image568.png,DESTINATION_SIGNS/D3-2.png,docx_embedded,120,59,True,docx,lq,docx source; 120x59; low-res,,,,
image570.png,D3-2,Advance street name (3-lines),STREET NAME,word_images/image570.png,DESTINATION_SIGNS/D3-2__2.png,docx_embedded,120,69,True,docx,lq,docx source; 120x69; low-res,,,,
image558.png,D3-2,Advance street name (3-lines),STREET NAME,word_images/image558.png,DESTINATION_SIGNS/D3-2__3.png,docx_embedded,120,79,True,docx,lq,docx source; 120x79; low-res,,,,
image557.png,D3-2,Advance street name (4-lines),STREET NAME,word_images/image557.png,DESTINATION_SIGNS/D3-2__4.png,docx_embedded,194,150,True,docx,ok,docx source; 194x150,,,,
image565.png,D4-1,Parking area,STREET NAME,word_images/image565.png,DESTINATION_SIGNS/D4-1.png,docx_embedded,193,155,True,docx,ok,docx source; 193x155,,,,
image562.png,D4-2,Park - Ride,STREET NAME,word_images/image562.png,DESTINATION_SIGNS/D4-2.png,docx_embedded,500,600,True,docx,ok,docx source; 500x600,,,,
image554.png,D4-3,Bicycle parking area,STREET NAME,word_images/image554.png,DESTINATION_SIGNS/D4-3.png,docx_embedded,120,81,True,docx,lq,docx source; 120x81; low-res,,,,
image590.png,D4-4,Bicycle-sharing station,STREET NAME,word_images/image590.png,DESTINATION_SIGNS/D4-4.png,docx_embedded,80,120,True,docx,lq,docx source; 80x120; low-res,,,,
image588.png,D4-4a,Bicycle lockers,STREET NAME,word_images/image588.png,DESTINATION_SIGNS/D4-4a.png,docx_embedded,80,120,True,docx,lq,docx source; 80x120; low-res,,,,
image585.png,D5-1,Rest area (distance),STREET NAME,word_images/image585.png,DESTINATION_SIGNS/D5-1.png,docx_embedded,120,67,True,docx,lq,docx source; 120x67; low-res,,,,
image583.png,D5-1a,Rest area next right,STREET NAME,word_images/image583.png,DESTINATION_SIGNS/D5-1a.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image591.png,D5-2,Rest area (diagonal right arrow),STREET NAME,word_images/image591.png,DESTINATION_SIGNS/D5-2.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image587.png,D5-2a,Rest area gore,STREET NAME,word_images/image587.png,DESTINATION_SIGNS/D5-2a.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image574.png,D5-5,Rest area,STREET NAME,word_images/image574.png,DESTINATION_SIGNS/D5-5.png,docx_embedded,120,121,True,docx,lq,docx source; 120x121; low-res,,,,
image573.png,D5-6,Next rest area (distance) miles,STREET NAME,word_images/image573.png,DESTINATION_SIGNS/D5-6.png,docx_embedded,135,109,True,docx,lq,docx source; 135x109; low-res,,,,
image582.png,D5-7,Rest area - tourist info center (distance),STREET NAME,word_images/image582.png,DESTINATION_SIGNS/D5-7.png,docx_embedded,120,85,True,docx,lq,docx source; 120x85; low-res,,,,
image575.png,D5-7a,Rest area - tourist info center next right,STREET NAME,word_images/image575.png,DESTINATION_SIGNS/D5-7a.png,docx_embedded,120,85,True,docx,lq,docx source; 120x85; low-res,,,,
image521.png,D5-8,Rest area - tourist info center (diagonal right arrow),STREET NAME,word_images/image521.png,DESTINATION_SIGNS/D5-8.png,docx_embedded,120,103,True,docx,lq,docx source; 120x103; low-res,,,,
image520.png,D5-9,Parking area (distance),STREET NAME,word_images/image520.png,DESTINATION_SIGNS/D5-9.png,docx_embedded,120,46,True,docx,lq,docx source; 120x46; low-res,,,,
image518.png,D5-9a,Parking area (diagonal right arrow),STREET NAME,word_images/image518.png,DESTINATION_SIGNS/D5-9a.png,docx_embedded,120,46,True,docx,lq,docx source; 120x46; low-res,,,,
image513.png,D5-9b,Parking area gore,STREET NAME,word_images/image513.png,DESTINATION_SIGNS/D5-9b.png,docx_embedded,120,107,True,docx,lq,docx source; 120x107; low-res,,,,
image511.png,D5-10,Picnic area (distance),STREET NAME,word_images/image511.png,DESTINATION_SIGNS/D5-10.png,docx_embedded,120,52,True,docx,lq,docx source; 120x52; low-res,,,,
image516.png,D5-10a,Picnic area (diagonal right arrow),STREET NAME,word_images/image516.png,DESTINATION_SIGNS/D5-10a.png,docx_embedded,120,52,True,docx,lq,docx source; 120x52; low-res,,,,
image514.png,D5-10b,Picnic area gore,STREET NAME,word_images/image514.png,DESTINATION_SIGNS/D5-10b.png,docx_embedded,100,101,True,docx,lq,docx source; 100x101; low-res,,,,
image506.png,D5-11,Scenic area (distance),STREET NAME,word_images/image506.png,DESTINATION_SIGNS/D5-11.png,docx_embedded,175,76,True,docx,ok,docx source; 175x76,,,,
image505.png,D5-11a,Scenic area (diagonal right arrow),STREET NAME,word_images/image505.png,DESTINATION_SIGNS/D5-11a.png,docx_embedded,120,52,True,docx,lq,docx source; 120x52; low-res,,,,
image510.png,D5-11b,Scenic area gore,STREET NAME,word_images/image510.png,DESTINATION_SIGNS/D5-11b.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image551.png,D5-12,Interstate oasis,STREET NAME,word_images/image551.png,DESTINATION_SIGNS/D5-12.png,docx_embedded,120,83,True,docx,lq,docx source; 120x83; low-res,,,,
image546.png,D5-12aP,Interstate oasis (plaque),STREET NAME,word_images/image546.png,DESTINATION_SIGNS/D5-12aP.png,docx_embedded,120,51,True,docx,lq,docx source; 120x51; low-res,,,,
image548.png,D5-12b,Interstate oasis,STREET NAME,word_images/image548.png,DESTINATION_SIGNS/D5-12b.png,docx_embedded,120,91,True,docx,lq,docx source; 120x91; low-res,,,,
image547.png,D5-13,Brake check area (distance),STREET NAME,word_images/image547.png,DESTINATION_SIGNS/D5-13.png,docx_embedded,120,58,True,docx,lq,docx source; 120x58; low-res,,,,
image540.png,D5-14,Brake check area (diagonal right arrow),STREET NAME,word_images/image540.png,DESTINATION_SIGNS/D5-14.png,docx_embedded,120,63,True,docx,lq,docx source; 120x63; low-res,,,,
image536.png,D5-15,Chain-up area (distance),STREET NAME,word_images/image536.png,DESTINATION_SIGNS/D5-15.png,docx_embedded,120,75,True,docx,lq,docx source; 120x75; low-res,,,,
image543.png,D5-16,Chain-up area (diagonal right arrow),STREET NAME,word_images/image543.png,DESTINATION_SIGNS/D5-16.png,docx_embedded,120,81,True,docx,lq,docx source; 120x81; low-res,,,,
image542.png,D8-1,Weigh station (distance),STREET NAME,word_images/image542.png,DESTINATION_SIGNS/D8-1.png,docx_embedded,181,145,True,docx,ok,docx source; 181x145,,,,
image528.png,D8-1a,Weigh station ahead,STREET NAME,word_images/image528.png,DESTINATION_SIGNS/D8-1a.png,docx_embedded,119,87,True,docx,lq,docx source; 119x87; low-res,,,,
image523.png,D8-2,Weigh station next right,STREET NAME,word_images/image523.png,DESTINATION_SIGNS/D8-2.png,docx_embedded,181,101,True,docx,ok,docx source; 181x101,,,,
image1155.png,D8-3,Weigh station (diagonal right arrow),STREET NAME,word_images/image1155.png,DESTINATION_SIGNS/D8-3.png,docx_embedded,120,106,True,docx,lq,docx source; 120x106; low-res,,,,
image1147.png,D10-1,Reference location (1 digit),STREET NAME,word_images/image1147.png,DESTINATION_SIGNS/D10-1.png,docx_embedded,60,120,False,docx,lq,docx source; 60x120; low-res,,,,
image1150.png,D10-1a,Intermediate reference location (1 digit),STREET NAME,word_images/image1150.png,DESTINATION_SIGNS/D10-1a.png,docx_embedded,40,120,True,docx,lq,docx source; 40x120; low-res,,,,
image1162.png,D10-2,Reference location (2 digit),STREET NAME,word_images/image1162.png,DESTINATION_SIGNS/D10-2.png,docx_embedded,250,750,True,docx,ok,docx source; 250x750,,,,
image1152.png,D10-2a,Intermediate reference location (2 digit),STREET NAME,word_images/image1152.png,DESTINATION_SIGNS/D10-2a.png,docx_embedded,66,262,True,docx,ok,docx source; 66x262,,,,
image1139.png,D10-3,Reference location (3 digit),STREET NAME,word_images/image1139.png,DESTINATION_SIGNS/D10-3.png,docx_embedded,250,1000,True,docx,ok,docx source; 250x1000,,,,
image1137.png,D10-3a,Intermediate reference location (3 digit),STREET NAME,word_images/image1137.png,DESTINATION_SIGNS/D10-3a.png,docx_embedded,40,191,True,docx,ok,docx source; 40x191,,,,
image1145.png,D10-4,Enhanced reference location,STREET NAME,word_images/image1145.png,DESTINATION_SIGNS/D10-4.png,docx_embedded,40,120,False,docx,lq,docx source; 40x120; low-res,,,,
image1149.png,D10-5,Intermediate enhanced reference location,STREET NAME,word_images/image1149.png,DESTINATION_SIGNS/D10-5.png,docx_embedded,40,133,True,docx,lq,docx source; 40x133; low-res,,,,
image1129.png,D11-1,Bike route,BICYCLE FACILITY AND SHARED USE PATH,word_images/image1129.png,DESTINATION_SIGNS/D11-1.png,docx_embedded,120,91,True,docx,lq,docx source; 120x91; low-res,,,,
image964.png,D11-1bP,Bike route (plaque),BICYCLE FACILITY AND SHARED USE PATH,word_images/image964.png,DESTINATION_SIGNS/D11-1bP.png,docx_embedded,120,41,True,docx,lq,docx source; 120x41; low-res,,,,
image966.png,D11-1c,Bike route with destination,BICYCLE FACILITY AND SHARED USE PATH,word_images/image966.png,DESTINATION_SIGNS/D11-1c.png,docx_embedded,120,91,True,docx,lq,docx source; 120x91; low-res,,,,
image967.png,D11-10a,Shared-use path destination (1-line),BICYCLE FACILITY AND SHARED USE PATH,word_images/image967.png,DESTINATION_SIGNS/D11-10a.png,docx_embedded,120,23,True,docx,lq,docx source; 120x23; low-res,,,,
image968.png,D11-10b,Shared-use path destination (2-lines),BICYCLE FACILITY AND SHARED USE PATH,word_images/image968.png,DESTINATION_SIGNS/D11-10b.png,docx_embedded,120,44,True,docx,lq,docx source; 120x44; low-res,,,,
image959.png,D11-10c,Shared-use path destination (3-lines),BICYCLE FACILITY AND SHARED USE PATH,word_images/image959.png,DESTINATION_SIGNS/D11-10c.png,docx_embedded,120,66,False,docx,lq,docx source; 120x66; low-res,,,,
image965.png,D11-10d,Shared-use path destination and distance (1-line),BICYCLE FACILITY AND SHARED USE PATH,word_images/image965.png,DESTINATION_SIGNS/D11-10d.png,docx_embedded,120,23,True,docx,lq,docx source; 120x23; low-res,,,,
image958.png,D11-10e,Shared-use path destination and distance (2-lines),BICYCLE FACILITY AND SHARED USE PATH,word_images/image958.png,DESTINATION_SIGNS/D11-10e.png,docx_embedded,120,41,True,docx,lq,docx source; 120x41; low-res,,,,
image960.png,D11-10f,Shared-use path destination and distance (3-lines),BICYCLE FACILITY AND SHARED USE PATH,word_images/image960.png,DESTINATION_SIGNS/D11-10f.png,docx_embedded,120,61,False,docx,lq,docx source; 120x61; low-res,,,,
image963.png,D11-11,Bicycles permitted,BICYCLE FACILITY AND SHARED USE PATH,word_images/image963.png,DESTINATION_SIGNS/D11-11.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image956.png,D11-12,Pedestrians permitted,BICYCLE FACILITY AND SHARED USE PATH,word_images/image956.png,DESTINATION_SIGNS/D11-12.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image1008.png,D11-13,Skaters permitted,BICYCLE FACILITY AND SHARED USE PATH,word_images/image1008.png,DESTINATION_SIGNS/D11-13.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image993.png,D11-14,Equestrians permitted,BICYCLE FACILITY AND SHARED USE PATH,word_images/image993.png,DESTINATION_SIGNS/D11-14.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image995.png,D11-20,Bicycle left turn may use turn box,BICYCLE FACILITY AND SHARED USE PATH,word_images/image995.png,DESTINATION_SIGNS/D11-20.png,docx_embedded,120,180,True,docx,ok,docx source; 120x180,,,,
image1000.png,D11-20a,Bicycle left turn box,BICYCLE FACILITY AND SHARED USE PATH,word_images/image1000.png,DESTINATION_SIGNS/D11-20a.png,docx_embedded,120,180,True,docx,ok,docx source; 120x180,,,,
image996.png,D12-1,Radio-Weather information,BICYCLE FACILITY AND SHARED USE PATH,word_images/image996.png,DESTINATION_SIGNS/D12-1.png,docx_embedded,120,69,True,docx,lq,docx source; 120x69; low-res,,,,
image989.png,D12-1a,Radio-Traffic information,BICYCLE FACILITY AND SHARED USE PATH,word_images/image989.png,DESTINATION_SIGNS/D12-1a.png,docx_embedded,120,74,True,docx,lq,docx source; 120x74; low-res,,,,
image990.png,D12-1bP,Urgent message when flashing (plaque),BICYCLE FACILITY AND SHARED USE PATH,word_images/image990.png,DESTINATION_SIGNS/D12-1bP.png,docx_embedded,120,38,True,docx,lq,docx source; 120x38; low-res,,,,
image991.png,D12-2,Carpool information,BICYCLE FACILITY AND SHARED USE PATH,word_images/image991.png,DESTINATION_SIGNS/D12-2.png,docx_embedded,120,84,True,docx,lq,docx source; 120x84; low-res,,,,
image992.png,D12-3,Channel 9 monitored,BICYCLE FACILITY AND SHARED USE PATH,word_images/image992.png,DESTINATION_SIGNS/D12-3.png,docx_embedded,120,69,True,docx,lq,docx source; 120x69; low-res,,,,
image986.png,D12-4,Emergency call 911,BICYCLE FACILITY AND SHARED USE PATH,word_images/image986.png,DESTINATION_SIGNS/D12-4.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image898.png,D12-5,Travel info call 511 (pictograph),BICYCLE FACILITY AND SHARED USE PATH,word_images/image898.png,DESTINATION_SIGNS/D12-5.png,docx_embedded,120,156,True,docx,lq,docx source; 120x156; low-res,,,,
image900.png,D12-5a,Travel info call 511,BICYCLE FACILITY AND SHARED USE PATH,word_images/image900.png,DESTINATION_SIGNS/D12-5a.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image887.png,D12-6,Roadside assistance,BICYCLE FACILITY AND SHARED USE PATH,word_images/image887.png,DESTINATION_SIGNS/D12-6.png,docx_embedded,120,91,True,docx,lq,docx source; 120x91; low-res,,,,
image889.png,D13-1,Crossover,BICYCLE FACILITY AND SHARED USE PATH,word_images/image889.png,DESTINATION_SIGNS/D13-1.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image892.png,D13-2,Crossover (Distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image892.png,DESTINATION_SIGNS/D13-2.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image893.png,D13-3,Freeway entrance,BICYCLE FACILITY AND SHARED USE PATH,word_images/image893.png,DESTINATION_SIGNS/D13-3.png,docx_embedded,120,76,True,docx,lq,docx source; 120x76; low-res,,,,
image888.png,D13-3a,Freeway entrance,BICYCLE FACILITY AND SHARED USE PATH,word_images/image888.png,DESTINATION_SIGNS/D13-3a.png,docx_embedded,120,106,True,docx,lq,docx source; 120x106; low-res,,,,
image886.png,D15-1,Combination lane use/destination with route shield,BICYCLE FACILITY AND SHARED USE PATH,word_images/image886.png,DESTINATION_SIGNS/D15-1.png,docx_embedded,120,180,False,docx,ok,docx source; 120x180,,,,
image882.png,D15-1,Combination lane use/destination with street name,BICYCLE FACILITY AND SHARED USE PATH,word_images/image882.png,DESTINATION_SIGNS/D15-1__2.png,docx_embedded,120,180,False,docx,ok,docx source; 120x180,,,,
image891.png,D17-1,Next truck lane (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image891.png,DESTINATION_SIGNS/D17-1.png,docx_embedded,120,138,True,docx,lq,docx source; 120x138; low-res,,,,
image934.png,D17-2,Truck lane (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image934.png,DESTINATION_SIGNS/D17-2.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image938.png,D17-3,Next passing lane (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image938.png,DESTINATION_SIGNS/D17-3.png,docx_embedded,120,138,True,docx,lq,docx source; 120x138; low-res,,,,
image937.png,D17-4,Passing lane (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image937.png,DESTINATION_SIGNS/D17-4.png,docx_embedded,147,147,True,docx,lq,docx source; 147x147; low-res,,,,
image930.png,D17-5,Emergency turn-out (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image930.png,DESTINATION_SIGNS/D17-5.png,docx_embedded,176,106,True,docx,ok,docx source; 176x106,,,,
image933.png,D17-6,Emergency turn-out (diagonal right arrow),BICYCLE FACILITY AND SHARED USE PATH,word_images/image933.png,DESTINATION_SIGNS/D17-6.png,docx_embedded,176,106,True,docx,ok,docx source; 176x106,,,,
image924.png,D17-7,Slow vehicle turn-out (distance),BICYCLE FACILITY AND SHARED USE PATH,word_images/image924.png,DESTINATION_SIGNS/D17-7.png,docx_embedded,120,71,True,docx,lq,docx source; 120x71; low-res,,,,
image929.png,G20-1,Road work next (distance) miles,CONSTRUCTION INFORMATION SIGNS,word_images/image929.png,CONSTRUCTION_INFORMATION_SIGNS/G20-1.png,docx_embedded,120,60,True,docx,lq,docx source; 120x60; low-res,,,,
image922.png,G20-2,Road work ends,CONSTRUCTION INFORMATION SIGNS,word_images/image922.png,CONSTRUCTION_INFORMATION_SIGNS/G20-2.png,docx_embedded,120,60,True,docx,lq,docx source; 120x60; low-res,,,,
image927.png,G20-4,Pilot car follow me,CONSTRUCTION INFORMATION SIGNS,word_images/image927.png,CONSTRUCTION_INFORMATION_SIGNS/G20-4.png,docx_embedded,120,60,True,docx,lq,docx source; 120x60; low-res,,,,
image925.png,G20-5aP,Work zone (plaque),CONSTRUCTION INFORMATION SIGNS,word_images/image925.png,CONSTRUCTION_INFORMATION_SIGNS/G20-5aP.png,docx_embedded,120,90,True,docx,lq,docx source; 120x90; low-res,,,,
image809.png,D9-1,Telephone,MOTORIST SERVICES,word_images/image809.png,CONSTRUCTION_INFORMATION_SIGNS/D9-1.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image808.png,D9-2,Hospital,MOTORIST SERVICES,word_images/image808.png,CONSTRUCTION_INFORMATION_SIGNS/D9-2.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image817.png,D9-3,Camping,MOTORIST SERVICES,word_images/image817.png,CONSTRUCTION_INFORMATION_SIGNS/D9-3.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image807.png,D9-4,Litter container,MOTORIST SERVICES,word_images/image807.png,CONSTRUCTION_INFORMATION_SIGNS/D9-4.png,docx_embedded,120,150,True,docx,lq,docx source; 120x150; low-res,,,,
image803.png,D9-6,Handicapped accessible,MOTORIST SERVICES,word_images/image803.png,CONSTRUCTION_INFORMATION_SIGNS/D9-6.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image805.png,D9-6P,Van accessible (plaque),MOTORIST SERVICES,word_images/image805.png,CONSTRUCTION_INFORMATION_SIGNS/D9-6P.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image806.png,D9-7,Gasoline,MOTORIST SERVICES,word_images/image806.png,CONSTRUCTION_INFORMATION_SIGNS/D9-7.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image797.png,D9-8,Food,MOTORIST SERVICES,word_images/image797.png,CONSTRUCTION_INFORMATION_SIGNS/D9-8.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image802.png,D9-9,Lodging,MOTORIST SERVICES,word_images/image802.png,CONSTRUCTION_INFORMATION_SIGNS/D9-9.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image826.png,D9-10,Tourist information,MOTORIST SERVICES,word_images/image826.png,CONSTRUCTION_INFORMATION_SIGNS/D9-10.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image845.png,D9-11,Diesel fuel,MOTORIST SERVICES,word_images/image845.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image851.png,D9-11a,Alternative fuel (compressed natural gas),MOTORIST SERVICES,word_images/image851.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11a.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image854.png,D9-11b,Electric vehicle charging,MOTORIST SERVICES,word_images/image854.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11b.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image856.png,D9-11bP,Electric vehicle charging (plaque),MOTORIST SERVICES,word_images/image856.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11bP.png,docx_embedded,82,62,True,docx,lq,docx source; 82x62; flagged for QC,,,,
image843.png,D9-11c,Alternative fuel (ethanol),MOTORIST SERVICES,word_images/image843.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11c.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image847.png,D9-11d,Alternative fuel (liquefied natural gas),MOTORIST SERVICES,word_images/image847.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11d.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image852.png,D9-11e,Alternative fuel (liquefied petroleum gas),MOTORIST SERVICES,word_images/image852.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11e.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image846.png,D9-11f,Alternative fuel (hydrogen),MOTORIST SERVICES,word_images/image846.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11f.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image841.png,D9-11g,Alternative fuel (biofuel),MOTORIST SERVICES,word_images/image841.png,CONSTRUCTION_INFORMATION_SIGNS/D9-11g.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image861.png,D9-12,RV sanitary station,MOTORIST SERVICES,word_images/image861.png,CONSTRUCTION_INFORMATION_SIGNS/D9-12.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image869.png,D9-13,Emergency medical services,MOTORIST SERVICES,word_images/image869.png,CONSTRUCTION_INFORMATION_SIGNS/D9-13.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image733.png,D9-13aP,Hospital (plaque),MOTORIST SERVICES,word_images/image733.png,CONSTRUCTION_INFORMATION_SIGNS/D9-13aP.png,docx_embedded,120,61,True,docx,lq,docx source; 120x61; low-res,,,,
image732.png,D9-13bP,Ambulance station (plaque),MOTORIST SERVICES,word_images/image732.png,CONSTRUCTION_INFORMATION_SIGNS/D9-13bP.png,docx_embedded,82,42,True,docx,lq,docx source; 82x42; flagged for QC,,,,
image736.png,D9-13cP,Emergency medical care (plaque),MOTORIST SERVICES,word_images/image736.png,CONSTRUCTION_INFORMATION_SIGNS/D9-13cP.png,docx_embedded,82,62,True,docx,lq,docx source; 82x62; flagged for QC,,,,
image737.png,D9-13dP,Trauma center (plaque),MOTORIST SERVICES,word_images/image737.png,CONSTRUCTION_INFORMATION_SIGNS/D9-13dP.png,docx_embedded,82,42,True,docx,lq,docx source; 82x42; flagged for QC,,,,
image729.png,D9-14,Police,MOTORIST SERVICES,word_images/image729.png,CONSTRUCTION_INFORMATION_SIGNS/D9-14.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image728.png,D9-16,Truck parking,MOTORIST SERVICES,word_images/image728.png,CONSTRUCTION_INFORMATION_SIGNS/D9-16.png,docx_embedded,120,120,True,docx,lq,docx source; 120x120; low-res,,,,
image730.png,D9-16aP,Truck external power (plaque),MOTORIST SERVICES,word_images/image730.png,CONSTRUCTION_INFORMATION_SIGNS/D9-16aP.png,docx_embedded,82,82,True,docx,lq,docx source; 82x82; flagged for QC,,,,
image727.png,D9-16b,Truck parking availability - exit number,MOTORIST SERVICES,word_images/image727.png,CONSTRUCTION_INFORMATION_SIGNS/D9-16b.png,docx_embedded,120,93,True,docx,lq,docx source; 120x93; low-res,,,,
image742.png,D9-16c,Truck parking availability - distance,MOTORIST SERVICES,word_images/image742.png,CONSTRUCTION_INFORMATION_SIGNS/D9-16c.png,docx_embedded,120,103,True,docx,lq,docx source; 120x103; low-res,,,,
